{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
7062;7.96E-05;0.000136255;9.40E-05;0.000114155;0;0.201056115;0.344215108;0.390773607;0
7063;0.000124634;0.00014124;0.0001821;0.000114155;0;0.188956;0.462844004;0.390000554;0
7064;0.000170407;0.000137916;0.000158603;0.000114155;0.002321541;0.191430366;0.444467846;0.389246588;0
7065;0.000176748;0.000132931;0.000146855;0.000114155;0.02776282;0.198158591;0.413377562;0.388463991;0
7066;0.000181975;0.000119638;0.000164478;0.000114155;0.068576054;0.184330206;0.402506318;0.38771957;0
7067;0.000180668;0.000112992;0.000187974;0.000114155;0.099948184;0.177466125;0.46109941;0.386936973;0
7068;0.000186048;0.000104684;0.000206772;0.000114155;0.126316556;0.180971662;0.596563465;0.386192551;0.004766662
7069;0.000176517;9.97E-05;0.000187974;0.000114155;0.135280143;0.187201005;0.604759899;0.385409954;0.000920273
7070;0.000177171;9.80E-05;0.000190324;0.000114155;0.132769797;0.16928357;0.527632687;0.384655989;0
7071;0.000170483;9.97E-05;0.000213821;0.000114155;0.093022508;0.155083251;0.449543668;0.383911567;0
7072;0.0001691;0.000104684;0.00022322;0.000114155;0.042591219;0.136555576;0.379538753;0.38312897;0
7073;0.000165065;0.00011133;0.00022322;0.000114155;0.015326235;0.118809632;0.284095058;0.382384549;0
7074;0.000170291;0.000117977;0.000164478;0.000114155;0.000589275;0.085489216;0.29620542;0.381601952;0
7075;0.00018282;0.00013127;0.000117484;0.000114155;0;0.092039269;0.133747543;0.38085753;0
7076;0.000189968;0.000132931;8.81E-05;0.000114155;0;0.071179767;0.130816484;0.380074933;0
7077;0.000168024;0.000137916;5.87E-05;0.000114155;0;0.059211054;0.15210615;0.379320967;0
7078;0.000143735;0.000146225;3.76E-05;0.000114155;0;0.062988303;0.102134232;0.378547914;0
7079;0.00013651;0.00015121;2.35E-05;0.000114155;0;0.050280176;0.07246911;0.377793949;0
7080;0.000122828;0.000157856;9.40E-06;0.000114155;0;0.030935136;0.041354254;0.377020896;0
7081;9.18E-05;0.000161179;5.87E-06;0.000114155;0;0.016478695;0.032224094;0.37626693;0
7082;7.00E-05;0.000164503;2.35E-06;0.000114155;0;0.01161905;0.029092951;0.375493877;0
7083;5.78E-05;0.000167826;1.17E-06;0.000114155;0;0.012378509;0.038998877;0.374739912;0
7084;5.54E-05;0.000171149;1.41E-05;0.000114155;0;0.012741535;0.02822592;0.373966858;0
7085;5.93E-05;0.000171149;3.76E-05;0.000114155;0;0.013817249;0.025449312;0.373212893;0
7086;7.73E-05;0.000172811;9.40E-05;0.000114155;0;0.016253753;0.018983432;0.37243984;0
7087;0.000122367;0.000174473;0.0001821;0.000114155;0;0.016866219;0.00618506;0.371685874;0
7088;0.000169907;0.000171149;0.000158603;0.000114155;0.006484567;0.0188907;0.021753019;0.370931909;0
7089;0.000176287;0.000157856;0.000146855;0.000114155;0.05801228;0.026046539;0.046844285;0.370158856;0
7090;0.000179861;0.000147886;0.000164478;0.000114155;0.109065863;0.03006432;0.100860011;0.36940489;0
7091;0.000184511;0.00014124;0.000187974;0.000114155;0.139608267;0.025930727;0.196798652;0.368631837;0
7092;0.000190468;0.000126285;0.000206772;0.000114155;0.144173457;0.022959706;0.201674389;0.367877872;0.00389658
7093;0.000175825;0.00011133;0.000187974;0.000114155;0.13520479;0.018137923;0.169906627;0.367104819;0.029392346
7094;0.000175556;9.64E-05;0.000190324;0.000114155;0.133469984;0.019351721;0.113177478;0.366350853;0.079157523
7095;0.000168178;8.64E-05;0.000213821;0.000114155;0.100414694;0.038315917;0.173887251;0.365568256;0.141208163
7096;0.000161836;8.31E-05;0.00022322;0.000114155;0.052611437;0.034202368;0.169397641;0.364823834;0.13739101
7097;0.000162912;8.97E-05;0.00022322;0.000114155;0.015176376;0.022318287;0.131543106;0.364041237;0.090624645
7098;0.000168024;0.000103022;0.000164478;0.000114155;0.000492756;0.023064382;0.165083544;0.363296816;0
7099;0.000178593;0.000109668;0.000117484;0.000114155;0;0.031647825;0.178155715;0.362514219;0
7100;0.000185357;0.000116315;8.81E-05;0.000114155;0;0.035010824;0.174680567;0.361769797;0
7101;0.000163527;0.000122962;5.87E-05;0.000114155;0;0.039817017;0.183635215;0.3609872;0
7102;0.000138777;0.000129608;3.76E-05;0.000114155;0;0.043614311;0.18553426;0.360233235;0
7103;0.00013282;0.000136255;2.35E-05;0.000114155;0;0.060589661;0.2584246;0.359460182;0
7104;0.000119715;0.000142901;9.40E-06;0.000114155;0;0.071159722;0.26840073;0.358706216;0
7105;9.36E-05;0.00015121;5.87E-06;0.000114155;0;0.051360344;0.379538753;0.357961795;0
7106;7.16E-05;0.000159518;2.35E-06;0.000114155;0;0.038919475;0.392312553;0.357179198;0
7107;5.81E-05;0.000167826;1.17E-06;0.000114155;0;0.041868224;0.438503931;0.356425232;0
7108;5.24E-05;0.000171149;1.41E-05;0.000114155;0;0.053941613;0.325916175;0.355652179;0
7109;5.65E-05;0.000174473;3.76E-05;0.000114155;0;0.072028312;0.357747122;0.354898214;0
7110;7.34E-05;0.000177796;9.40E-05;0.000114155;0;0.084063839;0.278492699;0.35412516;0
7111;0.000116333;0.000179457;0.0001821;0.000114155;0;0.101003555;0.198402836;0.353371195;0
7112;0.00016076;0.000177796;0.000158603;0.000114155;0.002330008;0.12011697;0.213795282;0.352598142;0
7113;0.000172751;0.000156194;0.000146855;0.000114155;0.034910322;0.133613509;0.210344707;0.351844176;0.018172496
7114;0.000177286;0.00013127;0.000164478;0.000114155;0.085257791;0.111315267;0.252924038;0.351071123;0.067673372
7115;0.0001794;0.000117977;0.000187974;0.000114155;0.135788139;0.095400041;0.284881354;0.350317158;0.028755135
7116;0.000183089;9.97E-05;0.000206772;0.000114155;0.188292897;0.075562801;0.296314238;0.349544104;0.113744281
7117;0.000172251;7.64E-05;0.000187974;0.000114155;0.224470668;0.060763378;0.340178321;0.348790139;0.32318746
7118;0.000166448;6.48E-05;0.000190324;0.000114155;0.236839521;0.044200052;0.257220584;0.348017086;0.376930872
7119;0.000158685;5.98E-05;0.000213821;0.000114155;0.188297977;0.032618863;0.204970514;0.34726312;0.387939206
7120;0.000151537;6.48E-05;0.00022322;0.000114155;0.101068315;0.029311543;0.167372227;0.346509155;0.298698714
7121;0.000149577;7.81E-05;0.00022322;0.000114155;0.02905821;0.043226786;0.220636759;0.345736102;0.142442206
7122;0.000153766;9.47E-05;0.000164478;0.000114155;0.001053245;0.045084231;0.232055602;0.344982136;0
7123;0.000166141;0.000106345;0.000117484;0.000114155;0;0.050995091;0.214799214;0.344209083;0
7124;0.000165295;0.000117977;8.81E-05;0.000114155;0;0.069438134;0.159895395;0.343455118;0
7125;0.000146348;0.000129608;5.87E-05;0.000114155;0;0.108929987;0.135962511;0.342682065;0
7126;0.000123481;0.000139578;3.76E-05;0.000114155;0;0.13124382;0.160607975;0.341928099;0
7127;0.000126825;0.00015121;2.35E-05;0.000114155;0;0.137210359;0.251358467;0.341145502;0
7128;0.000120753;0.000162841;9.40E-06;0.000114155;0;0.122909818;0.296819714;0.340401081;0
7129;9.09E-05;0.000174473;5.87E-06;0.000114155;0;0.115395409;0.456529065;0.339618484;0
7130;6.96E-05;0.000186104;2.35E-06;0.000114155;0;0;0;0.338874062;0
7131;5.49E-05;0.000197736;1.17E-06;0.000114155;0;0.092353298;0.481859028;0.338091465;0
7132;4.69E-05;0.000204382;1.41E-05;0.000114155;0;0.086841097;0.521057989;0.337337499;0
7133;4.36E-05;0.000209367;3.76E-05;0.000114155;0;0.117219446;0.544215108;0.336564446;0
7134;4.66E-05;0.000214352;9.40E-05;0.000114155;0;0.112199446;0.39999649;0.335810481;0
7135;5.98E-05;0.000217675;0.0001821;0.000114155;0;0.090689615;0.210881775;0.335037428;0
7136;7.60E-05;0.000211029;0.000158603;0.000114155;0.00125729;0.064179829;0.181852008;0.334283462;0
7137;9.69E-05;0.000176134;0.000146855;0.000114155;0.027511362;0.052453876;0.103942011;0.333539041;0.062883113
7138;0.000116833;0.000139578;0.000164478;0.000114155;0.088747722;0.056335801;0.020271693;0.332756444;0.252029664
7139;0.000124481;0.000108007;0.000187974;0.000114155;0.180120937;0.03875912;0.012573715;0.332002478;0.417671738
7140;0.000135203;8.31E-05;0.000206772;0.000114155;0.264561701;0.020803824;0.001642797;0.331229425;0.538995107
7141;0.000133858;6.81E-05;0.000187974;0.000114155;0.239927289;0.007227107;0.001642797;0.33047546;0.476802068
7142;0.000126594;5.82E-05;0.000190324;0.000114155;0.181663551;0.003100195;0.001642797;0.329702406;0.395327457
7143;0.000118677;5.82E-05;0.000213821;0.000114155;0.152945699;0.002160337;0.001642797;0.328948441;0.398505576
7144;0.000112605;6.98E-05;0.00022322;0.000114155;0.100314788;0.004685927;0.001642797;0.328175388;0.349907534
7145;0.000104611;9.14E-05;0.00022322;0.000114155;0.034329513;0.007772759;0.001642797;0.327421422;0.206568966
7146;0.000110607;0.000112992;0.000164478;0.000114155;0.001704326;0.005986584;0.001642797;0.326648369;0
7147;0.000127555;0.000126285;0.000117484;0.000114155;0;0.019075554;0.001642797;0.325894404;0
7148;0.000133666;0.000139578;8.81E-05;0.000114155;0;0.058019528;0.023859169;0.325121351;0
7149;0.00011568;0.000152871;5.87E-05;0.000114155;0;0.084997016;0.080658523;0.324367385;0
7150;9.70E-05;0.000166164;3.76E-05;0.000114155;0;0.091729695;0.111123982;0.323594332;0
7151;9.43E-05;0.000177796;2.35E-05;0.000114155;0;0.104736261;0.112531592;0.322840366;0
7152;9.06E-05;0.000191089;9.40E-06;0.000114155;0;0.11212595;0.097795563;0.322057769;0
7153;6.60E-05;0.00020272;5.87E-06;0.000114155;0;0.10678524;0.1485959;0.321485137;0
7154;4.53E-05;0.000216014;2.35E-06;0.000114155;0;0.078389057;0.174666526;0.321208365;0
7155;3.25E-05;0.000229307;1.17E-06;0.000114155;0;0.081177451;0.223788964;0.320931593;0
7156;2.29E-05;0.000235953;1.41E-05;0.000114155;0;0.095391132;0.328598006;0.320654821;0
7157;2.41E-05;0.000244262;3.76E-05;0.000114155;0;0.108364291;0.200516007;0.320387593;0
7158;2.69E-05;0.000249246;9.40E-05;0.000114155;0;0.137526614;0.151074136;0.320110821;0
7159;3.62E-05;0.000254231;0.0001821;0.000114155;0;0.154078806;0.122921932;0.319834049;0
7160;4.61E-05;0.000250908;0.000158603;0.000114155;0.003528031;0.134580093;0.090810166;0.319557276;0
7161;6.68E-05;0.00022266;0.000146855;0.000114155;0.049090179;0.132756056;0.154019236;0.319280504;0.10431663
7162;8.26E-05;0.000196074;0.000164478;0.000114155;0.153468934;0.108370972;0.198803005;0.319003732;0.382993269
7163;8.82E-05;0.000172811;0.000187974;0.000114155;0.32470079;0.065077371;0.199189132;0.31872696;0.62410022
7164;9.98E-05;0.000157856;0.000206772;0.000114155;0.47472128;0.054424905;0.181209632;0.318450188;0.581916408
7165;9.19E-05;0.000144563;0.000187974;0.000114155;0.505077419;0.058184337;0.118506038;0.31818296;0.874816414
7166;8.12E-05;0.000137916;0.000190324;0.000114155;0.467861642;0.050233405;0.099220725;0.317906188;0.988167952
7167;7.27E-05;0.000137916;0.000213821;0.000114155;0.375427563;0.055923778;0.120661331;0.317600784;0.961151017
7168;6.85E-05;0.000146225;0.00022322;0.000114155;0.222505571;0.06109077;0.197304128;0.317324012;0.801556214
7169;7.09E-05;0.000164503;0.00022322;0.000114155;0.069570032;0.081667424;0.338001966;0.31704724;0.489520043
7170;9.82E-05;0.000184442;0.000164478;0.000114155;0.003085228;0.131201504;0.464486801;0.316780011;0
7171;0.000123635;0.000189427;0.000117484;0.000114155;0;0.212080516;0.48244524;0.316503239;0
7172;0.000116948;0.000194412;8.81E-05;0.000114155;0;0.217289824;0.457919124;0.316226467;0
7173;0.00010465;0.000199397;5.87E-05;0.000114155;0;0.217287597;0.433400028;0.315949695;0
7174;9.00E-05;0.000206044;3.76E-05;0.000114155;0;0.240111447;0.362531592;0.315672923;0
7175;8.60E-05;0.000211029;2.35E-05;0.000114155;0;0.261868491;0.221500281;0.315396151;0
7176;7.75E-05;0.000216014;9.40E-06;0.000114155;0;0.256692591;0.163037068;0.315119379;0
7177;5.20E-05;0.000214352;5.87E-06;0.000114155;0;0.283438455;0.091115557;0.31485215;0
7178;3.48E-05;0.000211029;2.35E-06;0.000114155;0;0.301416023;0.113893569;0.314575378;0
7179;2.49E-05;0.000209367;1.17E-06;0.000114155;0;0.355497947;0.125379107;0.314298606;0
7180;2.37E-05;0.000207705;1.41E-05;0.000114155;0;0.335754247;0.117484555;0.314021834;0
7181;2.97E-05;0.000206044;3.76E-05;0.000114155;0;0.291460655;0.153966582;0.313745062;0
7182;5.10E-05;0.000204382;9.40E-05;0.000114155;0;0.254175909;0.172728868;0.31346829;0
7183;9.72E-05;0.00020272;0.0001821;0.000114155;0;0.2416415;0.213142376;0.313191518;0
7184;0.000127209;0.000201059;0.000158603;0.000114155;0.006703852;0.235545786;0.179450997;0.312914745;0
7185;0.000142966;0.000189427;0.000146855;0.000114155;0.094602375;0.214231944;0.17514041;0.312618886;0
7186;0.000152151;0.000177796;0.000164478;0.000114155;0.256438001;0.181735575;0.154823083;0.312342114;0
7187;0.000158185;0.000169488;0.000187974;0.000114155;0.381874877;0.133321752;0.141284049;0.312065341;0
7188;0.000165372;0.000159518;0.000206772;0.000114155;0.449629671;0.108571416;0.133593092;0.311788569;0
7189;0.000159223;0.000154533;0.000187974;0.000114155;0.404613618;0.092128355;0.103527801;0.311511797;0
7190;0.000155341;0.00015121;0.000190324;0.000114155;0.261004037;0.070449261;0.094194047;0.311244569;0
7191;0.000149807;0.000149548;0.000213821;0.000114155;0.183596475;0.068389146;0.162724656;0.310967797;0
7192;0.00014558;0.000154533;0.00022322;0.000114155;0.095256843;0.092021452;0.174354114;0.310691025;0
7193;0.000141775;0.000171149;0.00022322;0.000114155;0.029705058;0.125827387;0.226474305;0.310414253;0
7194;0.000165872;0.000166164;0.000164478;0.000114155;0.001284383;0.18298278;0.25561289;0.31013748;0
7195;0.000191621;0.000172811;0.000117484;0.000114155;0;0.229982361;0.264595619;0.309860708;0
7196;0.000171636;0.000171149;8.81E-05;0.000114155;0;0.259768287;0.341835159;0.309583936;0
7197;0.000148577;0.000176134;5.87E-05;0.000114155;0;0.276892856;0.353464617;0.309307164;0
7198;0.000126172;0.000179457;3.76E-05;0.000114155;0;0.276961898;0.270261163;0.309039936;0
7199;0.000120753;0.000184442;2.35E-05;0.000114155;0;0.268209192;0.213651362;0.308763164;0
7200;0.000109031;0.000187766;9.40E-06;0.000114155;0;0.242456637;0.132961247;0.308486392;0
7201;8.01E-05;0.000199397;5.87E-06;0.000114155;0;0.225136079;0.11728096;0.308209619;0
7202;6.03E-05;0.000214352;2.35E-06;0.000114155;0;0.202358999;0.120352429;0.307904216;0
7203;5.08E-05;0.000229307;1.17E-06;0.000114155;0;0.215238617;0.11727745;0.307636987;0
7204;4.63E-05;0.000237615;1.41E-05;0.000114155;0;0.197895787;0.174627914;0.307360215;0
7205;5.27E-05;0.000245923;3.76E-05;0.000114155;0;0.20793356;0.141691238;0.307083443;0
7206;7.06E-05;0.000250908;9.40E-05;0.000114155;0;0.260166947;0.102299214;0.306806671;0
7207;0.000113143;0.000257555;0.0001821;0.000114155;0;0.375250555;0.171939062;0.306529899;0
7208;0.000140007;0.000257555;0.000158603;0.000114155;0.001297929;0.391856197;0.267540719;0.306253127;0
7209;0.000155264;0.000237615;0.000146855;0.000114155;0.016768943;0.352226261;0.237907189;0.305976355;0.034314226
7210;0.000163066;0.000216014;0.000164478;0.000114155;0.039863281;0.286200123;0.344267762;0.305699583;0.110830647
7211;0.000166256;0.000196074;0.000187974;0.000114155;0.072197218;0.215443515;0.378152204;0.305432354;0.167097964
7212;0.000171598;0.000179457;0.000206772;0.000114155;0.091015077;0.174532966;0.265627633;0.305155582;0.191327393
7213;0.0001691;0.000167826;0.000187974;0.000114155;0.084446691;0.123658141;0.217730272;0.30487881;0.176452549
7214;0.00016518;0.000164503;0.000190324;0.000114155;0.076721767;0.071816732;0.261692643;0.304602038;0.161892062
7215;0.000156686;0.000166164;0.000213821;0.000114155;0.071695995;0.04191054;0.2553426;0.304325266;0.195703512
7216;0.000159223;0.000176134;0.00022322;0.000114155;0.042118783;0.039941738;0.210755406;0.304048494;0.095167124
7217;0.000158915;0.000194412;0.00022322;0.000114155;0.011606012;0.06044935;0.195661331;0.303771722;0
7218;0.000181244;0.000204382;0.000164478;0.000114155;0.000204892;0.062859128;0.185299073;0.303504493;0
7219;0.000197194;0.00021269;0.000117484;0.000114155;0;0.07857391;0.098915333;0.303227721;0
7220;0.000179976;0.000220999;8.81E-05;0.000114155;0;0.119684903;0.053053917;0.302922317;0
7221;0.000155726;0.000229307;5.87E-05;0.000114155;0;0.114990067;0.053468127;0.302645545;0
7222;0.000131898;0.000239277;3.76E-05;0.000114155;0;0.094339917;0.099466442;0.302368773;0
7223;0.000130514;0.000247585;2.35E-05;0.000114155;0;0.082373431;0.175719601;0.302101545;0
7224;0.000119561;0.000255893;9.40E-06;0.000114155;0;0.090293182;0.133652766;0.301824773;0
7225;8.97E-05;0.000254231;5.87E-06;0.000114155;0;0.080340042;0.125508986;0.301548001;0
7226;7.04E-05;0.00025257;2.35E-06;0.000114155;0;0.073467052;0.085025274;0.301271229;0
7227;5.57E-05;0.000250908;1.17E-06;0.000114155;0;0.080046057;0.056518534;0.300994456;0
7228;5.16E-05;0.000249246;1.41E-05;0.000114155;0;0.08765178;0.092038753;0.300717684;0
7229;5.60E-05;0.000247585;3.76E-05;0.000114155;0;0.114811895;0.119548582;0.300440912;0
7230;7.39E-05;0.000245923;9.40E-05;0.000114155;0;0.129662542;0.177092109;0.30016414;0
7231;0.000111029;0.000245923;0.0001821;0.000114155;0;0.164893854;0.163879528;0.299896912;0
7232;0.000141775;0.000240938;0.000158603;0.000114155;0.003636404;0.193717651;0.256564167;0.29962014;0
7233;0.000161145;0.000201059;0.000146855;0.000114155;0.073783858;0.172410491;0.214395535;0.299343368;0.178569337
7234;0.000170407;0.000161179;0.000164478;0.000114155;0.189271636;0.13501216;0.218330525;0.299066595;0.559549771
7235;0.000175441;0.000124623;0.000187974;0.000114155;0.274795278;0.117802959;0.268941309;0.298789823;0.656315328
7236;0.00018551;9.64E-05;0.000206772;0.000114155;0.287013425;0.149054351;0.326505897;0.298513051;0.614808918
7237;0.000179861;7.81E-05;0.000187974;0.000114155;0.276484364;0.174328068;0.304833614;0.298217191;0.574005582
7238;0.000176248;6.81E-05;0.000190324;0.000114155;0.265664899;0.177412673;0.410330666;0.297940419;0.606220497
7239;0.000172174;6.65E-05;0.000213821;0.000114155;0.216436714;0.151078832;0.453162735;0.297663647;0.599109992
7240;0.000170061;7.98E-05;0.00022322;0.000114155;0.117396149;0.121549029;0.308101657;0.297386875;0.257619327
7241;0.000171483;0.000104684;0.00022322;0.000114155;0.02904805;0.125773935;0.364802724;0.297110103;0
7242;0.00019189;0.000109668;0.000164478;0.000114155;0.000568955;0.163027501;0.50575681;0.296833331;0
7243;0.000198654;0.000112992;0.000117484;0.000114155;0;0.188579612;0.633221005;0.296556559;0
7244;0.000179746;0.000116315;8.81E-05;0.000114155;0;0.202387952;0.705293457;0.29628933;0
7245;0.000158224;0.0001213;5.87E-05;0.000114155;0;0.220067082;0.67935973;0.296012558;0
7246;0.000136625;0.000124623;3.76E-05;0.000114155;0;0.197561714;0.689697416;0.295735786;0
7247;0.00013405;0.000127947;2.35E-05;0.000114155;0;0.198140774;0.836334597;0.295459014;0
7248;0.000122328;0.000132931;9.40E-06;0.000114155;0;0.265999857;0.797163718;0.295182242;0
7249;9.22E-05;0.000137916;5.87E-06;0.000114155;0;0.291502971;0.770633249;0.29490547;0
7250;7.05E-05;0.000144563;2.35E-06;0.000114155;0;0.308358055;0.673602921;0.294628698;0
7251;5.51E-05;0.00015121;1.17E-06;0.000114155;0;0.308892571;0.635102499;0.294361469;0
7252;5.29E-05;0.000154533;1.41E-05;0.000114155;0;0.286589874;0.635794019;0.294084697;0
7253;5.60E-05;0.000156194;3.76E-05;0.000114155;0;0.247977746;0.539072592;0.293807925;0
7254;7.41E-05;0.000159518;9.40E-05;0.000114155;0;0.233750702;0.550498455;0.293502521;0
7255;0.000113374;0.000161179;0.0001821;0.000114155;0;0.264255998;0.737686043;0.293225749;0
7256;0.000141006;0.000161179;0.000158603;0.000114155;0.004441577;0.281033131;0.725105307;0.292958521;0
7257;0.000157148;0.000152871;0.000146855;0.000114155;0.068415188;0.312072944;0.749420809;0.292681749;0
7258;0.000169292;0.000139578;0.000164478;0.000114155;0.175132418;0.240666007;0.728671721;0.292404977;0.007373997
7259;0.000173251;0.000126285;0.000187974;0.000114155;0.272681168;0.15011893;0.630433867;0.292128205;0.036848806
7260;0.000183397;0.000117977;0.000206772;0.000114155;0.331238697;0.097921177;0.550638865;0.291851432;0.019742704
7261;0.000174749;0.00011133;0.000187974;0.000114155;0.353290797;0.055520664;0.446826734;0.29157466;0.026663456
7262;0.000168101;0.000109668;0.000190324;0.000114155;0.33212007;0.033095474;0.351870963;0.291297888;0.007723723
7263;0.000160837;0.000112992;0.000213821;0.000114155;0.211476981;0.028719121;0.279289525;0.291021116;0
7264;0.000157186;0.000117977;0.00022322;0.000114155;0.102135107;0.030050957;0.198395816;0.290753888;0
7265;0.000154957;0.000126285;0.00022322;0.000114155;0.035337038;0.058685446;0.219397641;0.290477116;0
7266;0.000178554;0.000132931;0.000164478;0.000114155;0.000738287;0.133123536;0.250101797;0.290200344;0
7267;0.000194157;0.000144563;0.000117484;0.000114155;0;0.193555069;0.385407891;0.289923571;0
7268;0.000173942;0.000146225;8.81E-05;0.000114155;0;0.22253922;0.448083404;0.289646799;0
7269;0.000151767;0.00015121;5.87E-05;0.000114155;0;0.17825231;0.506167509;0.289370027;0
7270;0.00012963;0.000157856;3.76E-05;0.000114155;0;0.170553046;0.376330385;0.289093255;0
7271;0.000128401;0.000164503;2.35E-05;0.000114155;0;0.163125496;0.17752387;0.288816483;0
7272;0.000117524;0.000169488;9.40E-06;0.000114155;0;0.179252301;0.112868576;0.288520623;0
7273;8.73E-05;0.000176134;5.87E-06;0.000114155;0;0.169555282;0.100452822;0.288243851;0
7274;6.52E-05;0.000181119;2.35E-06;0.000114155;0;0.175319151;0.052846813;0.287967079;0
7275;5.17E-05;0.000187766;1.17E-06;0.000114155;0;0.172639887;0.057775204;0.287690307;0
7276;4.73E-05;0.000189427;1.41E-05;0.000114155;0;0.184768955;0.079110503;0.287413535;0
7277;5.33E-05;0.000192751;3.76E-05;0.000114155;0;0.213717472;0.158687869;0.287146306;0
7278;6.98E-05;0.000194412;9.40E-05;0.000114155;0;0.24458134;0.23019868;0.286869534;0
7279;0.000108109;0.000196074;0.0001821;0.000114155;0;0.24157914;0.182940185;0.286592762;0
7280;0.000136856;0.000196074;0.000158603;0.000114155;0.005137531;0.233316407;0.119281803;0.28631599;0
7281;0.000149423;0.000179457;0.000146855;0.000114155;0.08453813;0.192292274;0.133831789;0.286039218;0.038686941
7282;0.000159761;0.000164503;0.000164478;0.000114155;0.247355882;0.098259704;0.179345689;0.285762446;0.035676329
7283;0.000161567;0.000152871;0.000187974;0.000114155;0.395572139;0.047545233;0.207648835;0.285485674;0.032231804
7284;0.000169215;0.000139578;0.000206772;0.000114155;0.483728893;0.035059821;0.224452401;0.285218445;0.157901141
7285;0.000165603;0.00013127;0.000187974;0.000114155;0.498358327;0.02649865;0.162907189;0.284941673;0.105630298
7286;0.000159377;0.000127947;0.000190324;0.000114155;0.454639357;0.015652422;0.131644903;0.284664901;0.107460212
7287;0.000150691;0.000126285;0.000213821;0.000114155;0.356597004;0.016267116;0.056132407;0.284388129;0.112465209
7288;0.000140853;0.000132931;0.00022322;0.000114155;0.195194867;0.018255962;0.024118927;0.284111357;0.109629994
7289;0.000137509;0.000142901;0.00022322;0.000114155;0.049364497;0.025616698;0.018836001;0.283815497;0
7290;0.000160914;0.00015121;0.000164478;0.000114155;0.001429162;0.055244497;0.027713423;0.283538725;0
7291;0.000175787;0.000161179;0.000117484;0.000114155;0;0.078830033;0.016835159;0.283261953;0
7292;0.000154112;0.000171149;8.81E-05;0.000114155;0;0.088489189;0.028331227;0.282985181;0
7293;0.000131052;0.000179457;5.87E-05;0.000114155;0;0.07534454;0.07500702;0.282708409;0
7294;0.000109531;0.000189427;3.76E-05;0.000114155;0;0.081883458;0.090603061;0.282431636;0
7295;0.00011126;0.000199397;2.35E-05;0.000114155;0;0.093179571;0.147539315;0.282154864;0
7296;0.000105687;0.000207705;9.40E-06;0.000114155;0;0.081493706;0.112763269;0.281878092;0
7297;7.55E-05;0.00022266;5.87E-06;0.000114155;0;0.084573857;0.062387672;0.410042673;0
7298;5.44E-05;0.000239277;2.35E-06;0.000114155;0;0.096700698;0.04002387;0.40998541;0
7299;3.96E-05;0.000255893;1.17E-06;0.000114155;0;0.074052792;0.024420809;0.409966322;0
7300;3.29E-05;0.000265863;1.41E-05;0.000114155;0;0.041946174;0.011597866;0.409918603;0
7301;2.99E-05;0.000274171;3.76E-05;0.000114155;0;0.027376148;0.01109941;0.40986134;0
7302;3.38E-05;0.000280818;9.40E-05;0.000114155;0;0.025113362;0.005827015;0.40981362;0
7303;4.40E-05;0.000287464;0.0001821;0.000114155;0;0.030471889;0.012805392;0.409794533;0
7304;5.19E-05;0.000287464;0.000158603;0.000114155;0.00331552;0.037576503;0.064335861;0.409737269;0
7305;6.21E-05;0.000275833;0.000146855;0.000114155;0.078280468;0.041647736;0.046500281;0.40968955;0
7306;7.99E-05;0.000264201;0.000164478;0.000114155;0.240107627;0.038781392;0.013240663;0.409641831;0.002728496
7307;8.87E-05;0.000250908;0.000187974;0.000114155;0.387373932;0.020739236;-0.000410699;0.409613199;0.041802942
7308;9.48E-05;0.000240938;0.000206772;0.000114155;0.47511921;0.010220399;-0.001642797;0.40956548;0.054821447
7309;9.47E-05;0.000234292;0.000187974;0.000114155;0.507793503;0.005211535;-0.001642797;0.409517761;0.065825084
7310;8.31E-05;0.00023263;0.000190324;0.000114155;0.250622295;0.002610222;-0.001642797;0.409489129;0.023609347
7311;7.25E-05;0.000234292;0.000213821;0.000114155;0.131890964;0.001830719;-0.001642797;0.40944141;0.008628381
7312;6.36E-05;0.0002426;0.00022322;0.000114155;0.089685821;0.001964348;-0.001232098;0.40939369;0
7313;6.81E-05;0.000254231;0.00022322;0.000114155;0.047480679;0.002928704;0.007055602;0.409345971;0
7314;0.000102574;0.000260878;0.000164478;0.000114155;0.007913729;0.014411898;0.011288964;0.409317339;0
7315;0.000121752;0.000267525;0.000117484;0.000114155;0;0.038064249;0.011699663;0.40926962;0
7316;0.000112259;0.000274171;8.81E-05;0.000114155;0;0.065823467;0.013089722;0.409221901;0
7317;0.000101191;0.000280818;5.87E-05;0.000114155;0;0.113324157;0.01642797;0.409164637;0
7318;8.52E-05;0.000287464;3.76E-05;0.000114155;0;0.129299516;-2.46E-05;0.40914555;0
7319;8.64E-05;0.000294111;2.35E-05;0.000114155;0;0.131702613;-0.001642797;0.40909783;0
7320;8.14E-05;0.000300757;9.40E-06;0.000114155;0;0.111399898;-0.001642797;0.409040567;0
7321;5.61E-05;0.000300757;5.87E-06;0.000114155;0;0.103484601;-0.001642797;0.408992848;0
7322;3.70E-05;0.000299096;2.35E-06;0.000114155;0;0.076081728;-0.001642797;0.40897376;0
7323;2.77E-05;0.000297434;1.17E-06;0.000114155;0;0.068239927;-0.001642797;0.408916497;0
7324;2.03E-05;0.000297434;1.41E-05;0.000114155;0;0.039745748;-0.001642797;0.408868778;0
