,First-order Sobol indices,Total-order Sobol indices
einv_constr-IND_COGEN_WOOD,3.0440597011714645e-05,3.0440597011714645e-05
einv_constr-DHN_BOILER_GAS,2.9233443599218488e-05,2.9233443599218488e-05
einv_op-WASTE,2.4268546499050378e-05,2.4268546499050378e-05
other-import_capacity,2.145567372510346e-05,2.145567372510346e-05
einv_constr-DEC_ADVCOGEN_H2,1.7894044644767113e-05,1.7894044644767113e-05
c_pt-Hydro_river,1.7418504692378616e-05,1.7418504692378616e-05
einv_constr-NUCLEAR,6.7885863261078335e-06,6.7885863261078335e-06
einv_constr-H2_ELECTROLYSIS,6.151556109047445e-06,6.151556109047445e-06
einv_constr-BUS_COACH_CNG_STOICH,5.55248551740367e-06,5.55248551740367e-06
einv_constr-DEC_THHP_GAS,5.284039355944434e-06,5.284039355944434e-06
einv_constr-DHN_HP_ELEC,4.5501264907386195e-06,4.5501264907386195e-06
einv_constr-BATT_LI,3.565744806476593e-06,3.565744806476593e-06
other-share_freight_boat_max,3.0157966407719753e-06,3.0157966407719753e-06
einv_constr-DEC_BOILER_GAS,2.824906903070188e-06,2.824906903070188e-06
einv_constr-DHN_COGEN_GAS,2.658298012464872e-06,2.658298012464872e-06
einv_constr-CCGT_AMMONIA,2.3582950638141286e-06,2.3582950638141286e-06
einv_constr-TRAIN_PUB,2.27197888740745e-06,2.27197888740745e-06
einv_constr-PYROLYSIS_TO_FUELS,2.148693304699291e-06,2.148693304699291e-06
einv_constr-DHN_COGEN_WOOD,1.92086081216013e-06,1.92086081216013e-06
HOUSEHOLDS-HEAT_LOW_T_HW,1.171532137082317e-06,1.171532137082317e-06
einv_constr-SYN_METHANATION,5.631038527174924e-07,5.631038527174924e-07
HOUSEHOLDS-LIGHTING,5.598302671625205e-07,5.598302671625205e-07
