,First-order Sobol indices,Total-order Sobol indices
einv_constr-IND_BOILER_GAS,0.0004529973019954288,0.0004529973019954288
other-ELECTRICITY,0.00043959030680861384,0.00043959030680861384
einv_constr-BUS_COACH_HYDIESEL,0.00043752755966934174,0.00043752755966934174
einv_constr-BIOMASS_TO_HVC,0.00043328063466486073,0.00043328063466486073
einv_constr-BUS_COACH_DIESEL,0.0004122390758969055,0.0004122390758969055
HOUSEHOLDS-ELECTRICITY,0.00039707623172822857,0.00039707623172822857
INDUSTRY-HEAT_LOW_T_HW,0.00038592570790005364,0.00038592570790005364
SERVICES-HEAT_LOW_T_HW,0.00038362834092876136,0.00038362834092876136
einv_constr-DHN_SOLAR,0.0003822013987272127,0.0003822013987272127
HOUSEHOLDS-HEAT_LOW_T_SH,0.0003806619337696545,0.0003806619337696545
einv_constr-HYDRO_RIVER,0.00037579286794045443,0.00037579286794045443
HOUSEHOLDS-LIGHTING,0.00035412309722556107,0.00035412309722556107
einv_constr-IND_COGEN_GAS,0.00032224344103982516,0.00032224344103982516
SERVICES-HEAT_LOW_T_SH,0.0002589381658434958,0.0002589381658434958
einv_constr-PYROLYSIS_TO_FUELS,0.00023523023420475234,0.00023523023420475234
einv_constr-SMR,0.00021327123259340343,0.00021327123259340343
einv_constr-DHN_HP_ELEC,0.00020845075923627725,0.00020845075923627725
einv_constr-DEC_SOLAR,0.0001853724651041106,0.0001853724651041106
einv_constr-TRUCK_ELEC,0.000183271579711232,0.000183271579711232
other-HEAT_LOW_T_DHN,0.00017828592715917385,0.00017828592715917385
einv_constr-DEC_BOILER_GAS,0.00017299192377455628,0.00017299192377455628
einv_constr-BOAT_FREIGHT_NG,0.00016706812466125274,0.00016706812466125274
INDUSTRY-HEAT_LOW_T_SH,0.00016304470067373197,0.00016304470067373197
other-share_heat_dhn_max,0.00015956643410513314,0.00015956643410513314
einv_constr-TRUCK_FUEL_CELL,0.0001476792643757207,0.0001476792643757207
INDUSTRY-HEAT_HIGH_T,0.0001395335381248543,0.0001395335381248543
einv_constr-IND_DIRECT_ELEC,0.00011694273440945622,0.00011694273440945622
TRANSPORTATION-MOBILITY_FREIGHT,0.0001119769270891327,0.0001119769270891327
einv_constr-DHN_DEEP_GEO,0.00010328628538083672,0.00010328628538083672
einv_constr-CAR_FUEL_CELL,9.993355552209324e-05,9.993355552209324e-05
einv_constr-GAS_TO_HVC,8.034953966643571e-05,8.034953966643571e-05
einv_op-WOOD,7.183519540178235e-05,7.183519540178235e-05
einv_constr-H2_ELECTROLYSIS,6.816701823673382e-05,6.816701823673382e-05
einv_constr-CCGT,5.6058742559450314e-05,5.6058742559450314e-05
einv_constr-OIL_TO_HVC,5.135967337143155e-05,5.135967337143155e-05
einv_constr-DHN_BOILER_GAS,4.883142219744414e-05,4.883142219744414e-05
einv_constr-CAR_GASOLINE,4.727273229331153e-05,4.727273229331153e-05
einv_constr-SYN_METHANATION,4.53527396285187e-05,4.53527396285187e-05
einv_constr-CAR_METHANOL,3.919126345244297e-05,3.919126345244297e-05
einv_constr-BUS_COACH_CNG_STOICH,3.4860597075155365e-05,3.4860597075155365e-05
einv_constr-BIOMETHANATION,3.0882673317274786e-05,3.0882673317274786e-05
einv_constr-WIND_ONSHORE,2.8697584831310634e-05,2.8697584831310634e-05
SERVICES-ELECTRICITY,2.4591565558311814e-05,2.4591565558311814e-05
einv_constr-DEC_ADVCOGEN_GAS,2.2625677472971383e-05,2.2625677472971383e-05
einv_op-H2_RE,2.155677424948776e-05,2.155677424948776e-05
einv_constr-HABER_BOSCH,2.0067188367284586e-05,2.0067188367284586e-05
einv_constr-H2_BIOMASS,1.9033938621645366e-05,1.9033938621645366e-05
INDUSTRY-LIGHTING,1.8606132642054917e-05,1.8606132642054917e-05
einv_op-WASTE,1.4398926261339644e-05,1.4398926261339644e-05
einv_constr-DEC_ADVCOGEN_H2,1.2706696134923174e-05,1.2706696134923174e-05
einv_constr-DEC_HP_ELEC,8.534825885625473e-06,8.534825885625473e-06
c_pt-Solar,5.7289528897491365e-06,5.7289528897491365e-06
einv_constr-PHS,4.848650721865292e-06,4.848650721865292e-06
einv_constr-GASIFICATION_SNG,4.360746076518484e-06,4.360746076518484e-06
einv_op-AMMONIA,3.859372965466093e-06,3.859372965466093e-06
einv_constr-DEC_THHP_GAS,3.517806835321195e-06,3.517806835321195e-06
einv_constr-TRAIN_FREIGHT,1.046760681241253e-06,1.046760681241253e-06
f_max-PV,5.970833664608243e-07,5.970833664608243e-07
other-share_freight_train_max,1.1276598550500995e-07,1.1276598550500995e-07
einv_constr-METHANOL_TO_HVC,6.623782305843174e-08,6.623782305843174e-08
