,First-order Sobol indices,Total-order Sobol indices
einv_constr-SMR,0.0013110041294710252,0.0013110041294710252
einv_constr-DHN_HP_ELEC,0.0012530169360053015,0.0012530169360053015
einv_constr-HYDRO_RIVER,0.0012149410745692518,0.0012149410745692518
einv_constr-DEC_HP_ELEC,0.0010879720427641783,0.0010879720427641783
einv_constr-BOAT_FREIGHT_METHANOL,0.0010168825996326406,0.0010168825996326406
einv_constr-BUS_COACH_CNG_STOICH,0.0009281020143655887,0.0009281020143655887
einv_constr-WIND_OFFSHORE,0.0008422243713969736,0.0008422243713969736
einv_constr-DHN_DEEP_GEO,0.0008132081933700624,0.0008132081933700624
einv_constr-CAR_GASOLINE,0.00077473482025604,0.00077473482025604
einv_constr-DHN_COGEN_WASTE,0.0007606283738475305,0.0007606283738475305
other-share_heat_dhn_max,0.0006789299058429326,0.0006789299058429326
einv_constr-BIO_HYDROLYSIS,0.0006357837123873308,0.0006357837123873308
einv_constr-TRAIN_FREIGHT,0.0006305323336126113,0.0006305323336126113
einv_constr-HABER_BOSCH,0.0006243607667095457,0.0006243607667095457
einv_constr-GASIFICATION_SNG,0.0005983433562716042,0.0005983433562716042
einv_constr-TRUCK_METHANOL,0.0005645921658447765,0.0005645921658447765
einv_constr-DHN_BOILER_GAS,0.0005438270995718549,0.0005438270995718549
einv_constr-IND_BOILER_GAS,0.00047568938952263843,0.00047568938952263843
avail-WASTE,0.00046254433692378277,0.00046254433692378277
einv_constr-METHANOL_TO_HVC,0.00046038681613051947,0.00046038681613051947
einv_constr-CCGT,0.0004297473685692226,0.0004297473685692226
HOUSEHOLDS-LIGHTING,0.00039228439185221253,0.00039228439185221253
SERVICES-LIGHTING,0.0003775333596998931,0.0003775333596998931
einv_constr-DHN_COGEN_WET_BIOMASS,0.00035828958312923145,0.00035828958312923145
einv_constr-CAR_PHEV,0.0003357692966170286,0.0003357692966170286
c_pt-Solar,0.000329809096307818,0.000329809096307818
INDUSTRY-ELECTRICITY,0.00025782264634964394,0.00025782264634964394
INDUSTRY-HEAT_HIGH_T,0.0002466189307378018,0.0002466189307378018
einv_constr-DEC_DIRECT_ELEC,0.00023779824228153777,0.00023779824228153777
einv_constr-TRAMWAY_TROLLEY,0.00019999505573482248,0.00019999505573482248
einv_constr-DHN_SOLAR,0.00016834642909409914,0.00016834642909409914
SERVICES-HEAT_LOW_T_SH,0.00015228613996448983,0.00015228613996448983
c_pt-Wind_onshore,0.00014767073664428922,0.00014767073664428922
einv_constr-DEC_COGEN_GAS,0.00014674395658189753,0.00014674395658189753
einv_op-AMMONIA,0.00014374187848719303,0.00014374187848719303
f_max-GEOTHERMAL,0.00012729817452352207,0.00012729817452352207
INDUSTRY-LIGHTING,0.00010556839085605889,0.00010556839085605889
f_max-PV,9.532506059978826e-05,9.532506059978826e-05
einv_op-BIODIESEL,9.406405863526224e-05,9.406405863526224e-05
einv_constr-OIL_TO_HVC,8.658218178301305e-05,8.658218178301305e-05
einv_constr-CAR_METHANOL,8.101319236611924e-05,8.101319236611924e-05
einv_constr-GAS_TO_HVC,7.122776775829315e-05,7.122776775829315e-05
other-import_capacity,6.687846098639454e-05,6.687846098639454e-05
einv_constr-PHS,6.237690764701876e-05,6.237690764701876e-05
other-share_freight_train_max,5.965304756465212e-05,5.965304756465212e-05
einv_constr-BIOMASS_TO_METHANOL,5.6198218801421e-05,5.6198218801421e-05
einv_op-URANIUM,5.4576023053173764e-05,5.4576023053173764e-05
einv_op-H2_RE,5.089557434951815e-05,5.089557434951815e-05
einv_constr-PV,4.9842409932078417e-05,4.9842409932078417e-05
einv_op-ELECTRICITY,3.539658283178315e-05,3.539658283178315e-05
INDUSTRY-HEAT_LOW_T_SH,2.811691169539519e-05,2.811691169539519e-05
einv_op-WASTE,2.4838043855361805e-05,2.4838043855361805e-05
SERVICES-ELECTRICITY,1.62547418193563e-05,1.62547418193563e-05
einv_constr-IND_DIRECT_ELEC,1.1710259655133594e-05,1.1710259655133594e-05
einv_constr-BATT_LI,9.567808991974186e-06,9.567808991974186e-06
einv_constr-TRAIN_PUB,8.44821197953903e-06,8.44821197953903e-06
c_pt-Hydro_river,8.147694585716305e-06,8.147694585716305e-06
SERVICES-HEAT_LOW_T_HW,6.8031637115723754e-06,6.8031637115723754e-06
einv_op-LFO,6.641360650563837e-06,6.641360650563837e-06
f_max-WIND_OFFSHORE,4.785989983541454e-06,4.785989983541454e-06
einv_op-DIESEL,3.2588345433373966e-06,3.2588345433373966e-06
other-HEAT_LOW_T_DHN,2.579257607787011e-06,2.579257607787011e-06
einv_constr-SYN_METHANATION,1.4827669694009244e-06,1.4827669694009244e-06
einv_constr-H2_ELECTROLYSIS,1.4704607848285134e-06,1.4704607848285134e-06
