,First-order Sobol indices,Total-order Sobol indices
SERVICES-ELECTRICITY,8.859640849345239e-05,8.859640849345239e-05
INDUSTRY-HEAT_LOW_T_SH,7.16169588208554e-05,7.16169588208554e-05
HOUSEHOLDS-LIGHTING,6.796513460667085e-05,6.796513460667085e-05
einv_op-DIESEL,6.501768669751636e-05,6.501768669751636e-05
einv_constr-TRUCK_FUEL_CELL,6.0467917114431655e-05,6.0467917114431655e-05
einv_constr-CAR_FUEL_CELL,5.581156733840043e-05,5.581156733840043e-05
einv_constr-IND_DIRECT_ELEC,5.3048687641663836e-05,5.3048687641663836e-05
einv_constr-GASIFICATION_SNG,4.8782890488551856e-05,4.8782890488551856e-05
f_max-WIND_OFFSHORE,4.65359759090265e-05,4.65359759090265e-05
einv_constr-IND_BOILER_COAL,4.510613469673445e-05,4.510613469673445e-05
einv_constr-CAR_METHANOL,4.392182731391962e-05,4.392182731391962e-05
einv_constr-BATT_LI,4.27283201248936e-05,4.27283201248936e-05
einv_constr-CAR_PHEV,4.2678790899537024e-05,4.2678790899537024e-05
einv_constr-BUS_COACH_CNG_STOICH,3.359545060489322e-05,3.359545060489322e-05
einv_constr-IND_BOILER_GAS,3.329649846884465e-05,3.329649846884465e-05
einv_constr-TRAIN_PUB,3.2213951582410354e-05,3.2213951582410354e-05
einv_constr-CAR_GASOLINE,3.135177791215187e-05,3.135177791215187e-05
SERVICES-LIGHTING,3.1114693132551396e-05,3.1114693132551396e-05
einv_constr-DHN_COGEN_WOOD,3.018373705154002e-05,3.018373705154002e-05
einv_constr-TRAIN_FREIGHT,2.2273187286573133e-05,2.2273187286573133e-05
other-share_freight_boat_max,2.15357509792549e-05,2.15357509792549e-05
einv_constr-DHN_BOILER_WOOD,2.1252901127187595e-05,2.1252901127187595e-05
einv_constr-BIOMASS_TO_METHANOL,2.0165712691536294e-05,2.0165712691536294e-05
einv_constr-SYN_METHANOLATION,1.4434290065858351e-05,1.4434290065858351e-05
avail-WOOD,1.1454866943186313e-05,1.1454866943186313e-05
einv_constr-TRUCK_DIESEL,1.0416793619409623e-05,1.0416793619409623e-05
f_max-PV,1.0204096138969912e-05,1.0204096138969912e-05
f_max-DHN_DEEP_GEO,9.097241731742961e-06,9.097241731742961e-06
einv_constr-DHN_SOLAR,6.404799497716386e-06,6.404799497716386e-06
other-HEAT_LOW_T_DHN,4.029820397787844e-06,4.029820397787844e-06
einv_constr-PHS,3.666006121027398e-06,3.666006121027398e-06
einv_constr-BIOMASS_TO_HVC,1.1902555444068555e-06,1.1902555444068555e-06
einv_constr-PYROLYSIS_TO_FUELS,7.577954991852972e-07,7.577954991852972e-07
c_pt-Solar,6.686262839386748e-07,6.686262839386748e-07
einv_constr-BUS_COACH_HYDIESEL,5.349971909499645e-07,5.349971909499645e-07
other-share_freight_train_max,5.115718484046055e-07,5.115718484046055e-07
einv_op-BIODIESEL,3.650028204026303e-07,3.650028204026303e-07
einv_constr-GEOTHERMAL,4.9249842855228716e-08,4.9249842855228716e-08
einv_constr-DEC_BOILER_WOOD,1.8263964436757087e-08,1.8263964436757087e-08
einv_constr-DEC_HP_ELEC,7.188975950503172e-10,7.188975950503172e-10
