,First-order Sobol indices,Total-order Sobol indices
SERVICES-HEAT_LOW_T_SH,7.445193157333358e-05,7.445193157333358e-05
einv_constr-TRAIN_FREIGHT,7.146503203285547e-05,7.146503203285547e-05
einv_constr-DEC_ADVCOGEN_H2,7.084697328170454e-05,7.084697328170454e-05
einv_constr-CAR_DIESEL,6.440772586621666e-05,6.440772586621666e-05
einv_constr-CAR_FUEL_CELL,5.288728710899212e-05,5.288728710899212e-05
einv_constr-TRUCK_FUEL_CELL,5.0812857946016626e-05,5.0812857946016626e-05
einv_constr-BUS_COACH_DIESEL,4.987215779690563e-05,4.987215779690563e-05
einv_op-AMMONIA,4.3634919463138144e-05,4.3634919463138144e-05
HOUSEHOLDS-ELECTRICITY,4.3318642793020594e-05,4.3318642793020594e-05
einv_constr-DEC_BOILER_OIL,4.042471482645279e-05,4.042471482645279e-05
INDUSTRY-HEAT_LOW_T_SH,3.638510820038962e-05,3.638510820038962e-05
einv_constr-BUS_COACH_HYDIESEL,3.580111787074964e-05,3.580111787074964e-05
einv_constr-DEC_BOILER_GAS,3.2124405265414915e-05,3.2124405265414915e-05
einv_constr-BOAT_FREIGHT_METHANOL,3.0895030872126315e-05,3.0895030872126315e-05
einv_constr-IND_DIRECT_ELEC,2.743091352229571e-05,2.743091352229571e-05
einv_constr-CAR_METHANOL,2.3399584983975608e-05,2.3399584983975608e-05
einv_constr-DHN_HP_ELEC,2.166644151314654e-05,2.166644151314654e-05
INDUSTRY-HEAT_LOW_T_HW,1.3608075901899285e-05,1.3608075901899285e-05
einv_constr-BATT_LI,1.2260073644529644e-05,1.2260073644529644e-05
einv_constr-BUS_COACH_CNG_STOICH,1.0791972279127198e-05,1.0791972279127198e-05
einv_constr-SYN_METHANATION,1.0728055618717151e-05,1.0728055618717151e-05
SERVICES-HEAT_LOW_T_HW,1.058749236453507e-05,1.058749236453507e-05
c_pt-Solar,1.0264474717676476e-05,1.0264474717676476e-05
einv_op-H2_RE,9.980280605626325e-06,9.980280605626325e-06
einv_constr-DEC_HP_ELEC,7.918113611709104e-06,7.918113611709104e-06
HOUSEHOLDS-HEAT_LOW_T_SH,7.371736334619609e-06,7.371736334619609e-06
einv_constr-IND_COGEN_WOOD,5.440502586560438e-06,5.440502586560438e-06
einv_constr-GASIFICATION_SNG,4.203648637524509e-06,4.203648637524509e-06
einv_constr-IND_COGEN_GAS,3.6036889093113988e-06,3.6036889093113988e-06
einv_constr-DHN_COGEN_WET_BIOMASS,3.2887213663455888e-06,3.2887213663455888e-06
einv_constr-IND_BOILER_GAS,2.9219907677340817e-06,2.9219907677340817e-06
einv_constr-GAS_TO_HVC,2.526747489504577e-06,2.526747489504577e-06
einv_constr-OIL_TO_HVC,9.4029924462365e-08,9.4029924462365e-08
