,First-order Sobol indices,Total-order Sobol indices
einv_constr-TRUCK_DIESEL,0.00018565889122432126,0.00018565889122432126
einv_constr-TRUCK_FUEL_CELL,0.00018014067548218388,0.00018014067548218388
einv_constr-DEC_BOILER_GAS,0.0001550580085406547,0.0001550580085406547
einv_constr-BIOMASS_TO_METHANOL,0.00015304868537037718,0.00015304868537037718
einv_constr-TRUCK_METHANOL,0.00013251790184282938,0.00013251790184282938
einv_constr-IND_BOILER_OIL,9.141044272997361e-05,9.141044272997361e-05
einv_constr-CAR_GASOLINE,8.876145370033113e-05,8.876145370033113e-05
einv_constr-WIND_ONSHORE,8.789072252899434e-05,8.789072252899434e-05
einv_op-ELECTRICITY,8.153978252296032e-05,8.153978252296032e-05
avail-WASTE,6.1019928331680645e-05,6.1019928331680645e-05
einv_constr-BOAT_FREIGHT_DIESEL,4.081356121577853e-05,4.081356121577853e-05
einv_op-METHANOL,3.924924942538725e-05,3.924924942538725e-05
einv_constr-IND_BOILER_GAS,3.561906625913256e-05,3.561906625913256e-05
einv_op-BIOETHANOL,3.260096532978797e-05,3.260096532978797e-05
other-share_freight_train_max,1.0126656099464388e-05,1.0126656099464388e-05
einv_constr-METHANOL_TO_HVC,9.178282201047899e-06,9.178282201047899e-06
einv_constr-DHN_COGEN_WET_BIOMASS,1.3776131484255995e-06,1.3776131484255995e-06
